roc_top_bs,roc_entire_bs,roc_top_covid,roc_entire_covid,roc_top_celebrity,roc_entire_celebrity
0.39999999999999997,0.4193548387096774,0.5688888888888889,0.5578231292517006,0.4948453608247423,0.5490196078431372
0.39999999999999997,0.5555555555555556,0.5311004784688995,0.5614849187935036,0.5333333333333333,0.40425531914893614
0.21276595744680854,0.3278688524590164,0.505800464037123,0.5238095238095238,0.52,0.4615384615384615
0.2456140350877193,0.4166666666666667,0.5601851851851852,0.5185185185185186,0.44000000000000006,0.5471698113207548
0.3225806451612903,0.38805970149253727,0.5799573560767591,0.581081081081081,0.4770642201834862,0.47787610619469023
0.11320754716981132,0.38235294117647056,0.5239179954441913,0.529126213592233,0.5333333333333333,0.5660377358490566
0.36363636363636365,0.3389830508474576,0.5324384787472035,0.575221238938053,0.4489795918367347,0.45161290322580644
0.15686274509803924,0.33962264150943394,0.5202863961813843,0.5174825174825175,0.38709677419354843,0.48000000000000004
0.31034482758620696,0.46875,0.535031847133758,0.5429864253393665,0.5454545454545455,0.574074074074074
0.29333333333333333,0.36923076923076925,0.5682326621923938,0.6221198156682026,0.5098039215686274,0.5591397849462365
0.2807017543859649,0.3928571428571428,0.5885057471264369,0.5585585585585585,0.6105263157894737,0.6078431372549019
0.22222222222222224,0.40625,0.5533980582524273,0.5566502463054186,0.5346534653465347,0.5333333333333333
0.20000000000000004,0.5066666666666666,0.5429864253393665,0.5174825174825174,0.5052631578947369,0.5434782608695652
0.23728813559322032,0.31578947368421056,0.5589519650655023,0.5011933174224344,0.46808510638297873,0.49523809523809526
0.253968253968254,0.3389830508474576,0.5783664459161147,0.5648535564853555,0.4222222222222222,0.47826086956521735
0.3214285714285714,0.3636363636363637,0.5034013605442176,0.5136363636363637,0.48888888888888893,0.5294117647058822
0.1714285714285714,0.48387096774193555,0.5500000000000002,0.5929203539823009,0.5,0.5510204081632653
0.1702127659574468,0.38235294117647056,0.5190156599552572,0.5635103926096998,0.4752475247524753,0.6019417475728155
0.2903225806451613,0.47058823529411764,0.5023041474654377,0.5454545454545454,0.584070796460177,0.5945945945945946
0.2033898305084746,0.40540540540540543,0.49406175771971494,0.5502392344497608,0.4848484848484849,0.5981308411214953
0.23728813559322035,0.4,0.5377777777777778,0.5429864253393666,0.45544554455445546,0.5576923076923077
0.27692307692307694,0.33898305084745767,0.579185520361991,0.5533769063180829,0.40384615384615385,0.5631067961165048
0.2857142857142857,0.34375,0.498812351543943,0.5354691075514874,0.37500000000000006,0.48979591836734687
0.15999999999999998,0.45945945945945943,0.5107398568019095,0.5458715596330275,0.43478260869565216,0.4631578947368421
0.24561403508771928,0.3098591549295775,0.4913151364764268,0.6047619047619046,0.5471698113207548,0.5940594059405941
0.3050847457627119,0.31884057971014496,0.4778325123152709,0.536231884057971,0.5048543689320388,0.4583333333333333
0.3692307692307692,0.4067796610169491,0.5484633569739953,0.5550660792951542,0.5306122448979592,0.6534653465346535
0.26415094339622647,0.3448275862068965,0.5239179954441914,0.5688073394495413,0.5652173913043478,0.5473684210526316
0.1333333333333333,0.40625,0.4786729857819905,0.5398230088495575,0.5384615384615384,0.5849056603773585
0.2264150943396226,0.4848484848484848,0.5091743119266056,0.5458515283842795,0.3917525773195876,0.4646464646464646
0.1724137931034483,0.43333333333333335,0.5,0.585480093676815,0.5849056603773586,0.5148514851485149
0.28,0.46875,0.5311004784688995,0.5327102803738318,0.5094339622641509,0.5046728971962616
0.22857142857142856,0.5316455696202531,0.5476190476190477,0.5483870967741936,0.49056603773584906,0.5360824742268041
0.23529411764705882,0.40579710144927533,0.5114155251141552,0.5754060324825987,0.3956043956043956,0.6041666666666666
0.35714285714285715,0.380952380952381,0.5330073349633252,0.5285714285714286,0.5098039215686274,0.5102040816326532
0.28070175438596495,0.41666666666666663,0.5159817351598174,0.551219512195122,0.4954128440366972,0.5599999999999999
0.20689655172413793,0.45454545454545453,0.5197215777262181,0.5437352245862885,0.4901960784313725,0.5740740740740741
0.28125,0.46153846153846156,0.5766590389016019,0.5504587155963303,0.48979591836734687,0.5625
0.2641509433962264,0.3773584905660377,0.5185185185185186,0.5662100456621005,0.4752475247524752,0.47916666666666663
0.23333333333333334,0.4507042253521127,0.5113122171945701,0.5318681318681319,0.4814814814814815,0.5490196078431373
0.23999999999999996,0.3376623376623377,0.5655172413793105,0.5813953488372093,0.505050505050505,0.4285714285714286
0.125,0.39999999999999997,0.5345211581291759,0.5589519650655022,0.4842105263157895,0.5168539325842696
0.34782608695652173,0.4166666666666667,0.5287356321839081,0.5533769063180828,0.45544554455445546,0.5111111111111111
0.21818181818181817,0.3225806451612903,0.5219512195121951,0.48,0.37777777777777777,0.41463414634146345
0.12903225806451615,0.4444444444444445,0.5446623093681917,0.545045045045045,0.40384615384615385,0.5405405405405406
0.16666666666666666,0.35135135135135137,0.5237020316027088,0.5558086560364465,0.5714285714285713,0.5684210526315789
0.15686274509803924,0.33333333333333337,0.5887640449438202,0.5537757437070938,0.5,0.5471698113207546
0.36000000000000004,0.4081632653061225,0.510158013544018,0.5158371040723982,0.48484848484848486,0.5294117647058822
0.3548387096774194,0.4000000000000001,0.5170731707317072,0.5557986870897156,0.3368421052631579,0.5102040816326532
0.23076923076923075,0.33333333333333337,0.5498783454987834,0.5291262135922331,0.4854368932038835,0.5046728971962617
0.26415094339622636,0.3272727272727273,0.5,0.5333333333333333,0.4807692307692308,0.54
0.13333333333333333,0.3773584905660378,0.5291479820627804,0.5394736842105262,0.4999999999999999,0.5274725274725275
0.23728813559322037,0.3333333333333333,0.5532879818594104,0.5526932084309133,0.43298969072164945,0.5416666666666667
0.2745098039215686,0.39344262295081966,0.49528301886792453,0.5405405405405406,0.5504587155963302,0.46315789473684216
0.11111111111111113,0.4150943396226416,0.47058823529411764,0.5282167042889391,0.4222222222222222,0.4680851063829787
0.17241379310344826,0.393939393939394,0.6008583690987124,0.5720930232558139,0.5321100917431193,0.5714285714285714
0.30188679245283023,0.46875000000000006,0.5048543689320388,0.5479452054794521,0.5346534653465347,0.40860215053763443
0.33962264150943394,0.42857142857142855,0.5371179039301308,0.5566037735849056,0.4318181818181818,0.5714285714285714
0.20833333333333331,0.3666666666666667,0.5112107623318386,0.48123620309050774,0.42553191489361697,0.58
0.23728813559322037,0.3333333333333333,0.5195402298850574,0.5777777777777777,0.4444444444444445,0.4901960784313725
0.33898305084745767,0.48275862068965514,0.5104408352668213,0.5790645879732739,0.48484848484848486,0.5199999999999999
0.18750000000000003,0.42105263157894735,0.5311004784688995,0.5850340136054423,0.5148514851485149,0.3956043956043956
0.3333333333333333,0.463768115942029,0.5267857142857143,0.5803571428571429,0.5714285714285713,0.5
0.3636363636363636,0.36363636363636365,0.5521739130434782,0.5411764705882353,0.5,0.5294117647058822
0.33962264150943394,0.30303030303030304,0.5080091533180778,0.5763440860215053,0.5048543689320387,0.5714285714285715
0.37681159420289856,0.43478260869565216,0.5273159144893113,0.5368171021377671,0.4752475247524752,0.5154639175257733
0.35714285714285715,0.34375,0.5093457943925234,0.5986696230598669,0.46464646464646464,0.49438202247191015
0.32,0.3636363636363637,0.4940047961630695,0.5480093676814988,0.4615384615384615,0.46464646464646464
0.2903225806451613,0.3859649122807017,0.5355450236966824,0.5467289719626168,0.44186046511627913,0.5154639175257731
0.2222222222222222,0.4057971014492754,0.5714285714285714,0.5310173697270472,0.5982905982905983,0.4897959183673469
0.21739130434782605,0.32558139534883723,0.530232558139535,0.5833333333333333,0.5050505050505051,0.6019417475728155
0.16129032258064516,0.41935483870967744,0.5333333333333333,0.5835189309576838,0.4210526315789474,0.44897959183673475
0.10169491525423728,0.3809523809523809,0.5291479820627802,0.5685071574642128,0.5454545454545454,0.5894736842105264
0.09090909090909091,0.507936507936508,0.5256124721603563,0.5594713656387665,0.5321100917431193,0.5384615384615384
0.24,0.29508196721311475,0.45823389021479716,0.5517241379310345,0.5,0.5346534653465346
0.21917808219178084,0.410958904109589,0.5120772946859903,0.5445783132530121,0.5142857142857142,0.631578947368421
0.25,0.34615384615384615,0.5162907268170427,0.5566037735849056,0.5272727272727273,0.5688073394495413
0.22641509433962265,0.5074626865671642,0.5789473684210527,0.5720620842572062,0.45714285714285713,0.6371681415929203
0.3333333333333333,0.34285714285714286,0.5520361990950227,0.5733333333333333,0.5102040816326532,0.5961538461538461
0.14814814814814814,0.4307692307692308,0.5295508274231678,0.5539906103286385,0.43956043956043955,0.5319148936170213
0.2285714285714286,0.4411764705882353,0.5576923076923077,0.5185185185185186,0.509433962264151,0.5242718446601942
0.25,0.37837837837837845,0.5361305361305362,0.5797752808988764,0.4742268041237113,0.41304347826086957
0.11538461538461538,0.41791044776119407,0.5535714285714286,0.535279805352798,0.4081632653061225,0.54
0.18867924528301885,0.3666666666666667,0.48426150121065376,0.5489260143198091,0.4660194174757281,0.5894736842105264
0.22641509433962262,0.33333333333333337,0.4708994708994709,0.5320665083135392,0.46846846846846846,0.5740740740740741
0.15384615384615383,0.4262295081967213,0.5270270270270271,0.5190156599552572,0.4123711340206186,0.41758241758241754
0.3384615384615384,0.4,0.5601750547045952,0.5869074492099323,0.5,0.5631067961165048
0.28571428571428575,0.4074074074074074,0.5690021231422506,0.5478841870824053,0.5510204081632654,0.5686274509803921
0.1886792452830189,0.417910447761194,0.543640897755611,0.5851528384279475,0.5048543689320388,0.5046728971962616
0.09836065573770492,0.49230769230769234,0.5058004640371231,0.5726495726495726,0.4528301886792452,0.625
0.2033898305084746,0.4166666666666667,0.5522041763341068,0.5230769230769231,0.4731182795698925,0.5714285714285714
0.3076923076923077,0.4375,0.5375854214123006,0.5348837209302324,0.31325301204819284,0.5660377358490567
0.18181818181818185,0.47058823529411764,0.5511111111111111,0.5501066098081023,0.5714285714285713,0.45161290322580644
0.2580645161290323,0.4444444444444445,0.5608695652173914,0.5581395348837209,0.4864864864864865,0.4791666666666667
0.24561403508771928,0.4358974358974359,0.5094339622641508,0.5617021276595745,0.46938775510204084,0.5242718446601942
0.360655737704918,0.23076923076923075,0.5137614678899083,0.5321100917431192,0.5714285714285714,0.5161290322580645
0.3880597014925373,0.4411764705882353,0.52,0.5987261146496815,0.3541666666666667,0.5
0.3529411764705882,0.4054054054054054,0.5708061002178649,0.5246636771300449,0.4123711340206186,0.5263157894736843
0.3157894736842105,0.4444444444444444,0.5388127853881278,0.5458823529411765,0.4329896907216495,0.5
0.1111111111111111,0.4473684210526316,0.5365853658536585,0.5598086124401914,0.45098039215686275,0.5137614678899083
